"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",40.02934,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",45.63211,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",42.19852,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",42.09522,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2021","2021",46.04305,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2001","2001",24.94196,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2002","2002",23.38925,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2003","2003",25.15731,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2004","2004",33.84835,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2005","2005",37.82099,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2006","2006",37.0885,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2007","2007",39.81428,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2008","2008",37.58783,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2009","2009",37.52394,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2010","2010",36.32121,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2011","2011",38.02867,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2012","2012",35.83429,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2013","2013",40.87379,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2014","2014",42.77979,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2017","2017",44.53708,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2018","2018",44.0057,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2019","2019",43.89306,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2020","2020",46.7121,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","DNK","Denmark","2021","2021",48.0619,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","1998","1998",28.2619,,
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","1999","1999",36.46085,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2000","2000",36.61871,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2001","2001",36.16274,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2002","2002",38.62094,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2003","2003",43.16798,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2004","2004",44.09904,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2005","2005",45.46247,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2006","2006",49.93089,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2007","2007",47.8707,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2008","2008",45.97995,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2009","2009",44.69649,"+","National Estimation"
"GGR_6T7_F","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","IRL","Ireland","2010","2010",46.54209,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2004","2004",21.6679,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2005","2005",23.55898,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2006","2006",24.77875,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2007","2007",39.21705,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2008","2008",43.78577,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2009","2009",38.41445,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2010","2010",35.94402,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2011","2011",36.07529,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2012","2012",35.40886,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2013","2013",42.72364,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2014","2014",41.19061,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2015","2015",41.41405,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2016","2016",42.87198,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2017","2017",43.0761,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2019","2019",43.28889,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2020","2020",44.71266,"+","National Estimation"
"GGR_6T7_M","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","PRT","Portugal","2021","2021",45.01245,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","CRI","Costa Rica","2001","2001",27.48555,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","CRI","Costa Rica","2002","2002",30.72865,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","CRI","Costa Rica","2010","2010",36.03069,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","CRI","Costa Rica","2011","2011",37.70915,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","1999","1999",29.16315,,
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2000","2000",32.36143,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2001","2001",33.43982,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2002","2002",36.3756,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2003","2003",37.56698,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2004","2004",44.80849,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2005","2005",44.01682,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2006","2006",47.02316,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2007","2007",43.34254,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2008","2008",41.18372,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2009","2009",36.75073,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2010","2010",34.3735,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2011","2011",37.96019,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2012","2012",33.65784,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2015","2015",26.8568,"+","National Estimation"
"GGR_6T7","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SWE","Sweden","2016","2016",38.50194,"+","National Estimation"
